kk,id,StudyID,PairID,Study,LF,Location,Hab2,Species,Description,WaveType,WaveTypeVerbose,Friction.Coef.mean,Type.of.Friction.Coefficient,T,D,A,hv,H1,x1,h1,H2,x2,h2,H3,x3,h3,H4,x4,h4,H5,x5,h5,H6,x6,h6,H7,x7,h7,H8,x8,h8,H9,x9,h9,Notes
415,261,22,NA,"Moller 2006","field","England","Marsh","Spartina anglica, Salicornia spp., Suaeda maritima","September T2, 40 cm depth",1,"Hrms",NA,"",2.6,6200,0.00255,0.226025667,0.0784888527117068,0,0.4,0.073830329292553,10,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
416,262,22,NA,"Moller 2006","field","England","Marsh","Salicornia spp.","September T3, 40 cm depth",1,"Hrms",NA,"",2.6,10000,1e-04,0.059012,0.0565685424949238,0,0.4,0.0500688735307995,10,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
417,263,22,NA,"Moller 2006","field","England","Marsh","Spartina anglica","September T1, 50 cm depth",1,"Hrms",NA,"",2.6,2400,0.005,0.151780333,0.0784888527117068,0,0.5,0.0686173097061554,10,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
418,264,22,NA,"Moller 2006","field","England","Marsh","Spartina anglica, Salicornia spp., Suaeda maritima","September T2, 50 cm depth",1,"Hrms",NA,"",2.6,6200,0.00255,0.226025667,0.082731493398826,0,0.5,0.0750837941490386,10,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
419,265,22,NA,"Moller 2006","field","England","Marsh","Salicornia spp.","September T3, 50 cm depth",1,"Hrms",NA,"",2.6,10000,1e-04,0.059012,0.0565685424949238,0,0.5,0.0519185517332986,10,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
420,266,22,NA,"Moller 2006","field","England","Marsh","Spartina anglica","September T1, 60 cm depth",1,"Hrms",NA,"",2.6,2400,0.005,0.151780333,0.0784888527117068,0,0.6,0.0706759938239308,10,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
421,267,22,NA,"Moller 2006","field","England","Marsh","Spartina anglica, Salicornia spp., Suaeda maritima","September T2, 60 cm depth",1,"Hrms",NA,"",2.6,6200,0.00255,0.226025667,0.082731493398826,0,0.6,0.0747321853020936,10,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
422,268,22,NA,"Moller 2006","field","England","Marsh","Salicornia spp.","September T3, 60 cm depth",1,"Hrms",NA,"",2.6,10000,1e-04,0.059012,0.0565685424949238,0,0.6,0.0516781919962376,10,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
423,269,22,NA,"Moller 2006","field","England","Marsh","Spartina anglica","September T1, 70 cm depth",1,"Hrms",NA,"",2.6,2400,0.005,0.151780333,0.0784888527117068,0,0.7,0.071356806132352,10,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
424,270,22,NA,"Moller 2006","field","England","Marsh","Spartina anglica, Salicornia spp., Suaeda maritima","September T2, 70 cm depth",1,"Hrms",NA,"",2.6,6200,0.00255,0.226025667,0.082731493398826,0,0.7,0.0794995048777075,10,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
425,271,22,NA,"Moller 2006","field","England","Marsh","Salicornia spp.","September T3, 70 cm depth",1,"Hrms",NA,"",2.6,10000,1e-04,0.059012,0.0565685424949238,0,0.7,0.0516466267495255,10,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
426,272,22,NA,"Moller 2006","field","England","Marsh","Spartina anglica","December T1, 20 cm depth",1,"Hrms",NA,"",2,2400,0.005,0.151780333,0.0784888527117068,0,0.2,0.0656493810200828,10,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
427,273,22,NA,"Moller 2006","field","England","Marsh","Spartina anglica, Salicornia spp., Suaeda maritima","December T2, 20 cm depth",1,"Hrms",NA,"",2.1,6200,0.00255,0.226025667,0.082731493398826,0,0.2,0.0741587818066277,10,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
428,274,22,NA,"Moller 2006","field","England","Marsh","Salicornia spp.","December T3, 20 cm depth",1,"Hrms",NA,"",2.1,10000,1e-04,0.059012,0.0565685424949238,0,0.2,0.0575363199483541,10,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
429,275,22,NA,"Moller 2006","field","England","Marsh","Spartina anglica","December T1, 30 cm depth",1,"Hrms",NA,"",2,2400,0.005,0.151780333,0.0784888527117068,0,0.3,0.068058999404934,10,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
430,276,22,NA,"Moller 2006","field","England","Marsh","Spartina anglica, Salicornia spp., Suaeda maritima","December T2, 30 cm depth",1,"Hrms",NA,"",2.1,6200,0.00255,0.226025667,0.082731493398826,0,0.3,0.0729795313423615,10,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
431,277,22,NA,"Moller 2006","field","England","Marsh","Salicornia spp.","December T3, 30 cm depth",1,"Hrms",NA,"",2.1,10000,1e-04,0.059012,0.0565685424949238,0,0.3,0.0607667415208455,10,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
432,278,22,NA,"Moller 2006","field","England","Marsh","Spartina anglica","December T1, 40 cm depth",1,"Hrms",NA,"",2,2400,0.005,0.151780333,0.0869741340859453,0,0.4,0.0734403500032336,10,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
433,279,22,NA,"Moller 2006","field","England","Marsh","Spartina anglica, Salicornia spp., Suaeda maritima","December T2, 40 cm depth",1,"Hrms",NA,"",2.1,6200,0.00255,0.226025667,0.0912167747730646,0,0.4,0.0776968068497505,10,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
434,280,22,NA,"Moller 2006","field","England","Marsh","Salicornia spp.","December T3, 40 cm depth",1,"Hrms",NA,"",2.1,10000,1e-04,0.059012,0.0685893577750951,0,0.4,0.064187155614374,10,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
435,281,22,NA,"Moller 2006","field","England","Marsh","Spartina anglica","December T1, 50 cm depth",1,"Hrms",NA,"",2,2400,0.005,0.151780333,0.0869741340859453,0,0.5,0.0773760165447567,10,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
436,282,22,NA,"Moller 2006","field","England","Marsh","Spartina anglica, Salicornia spp., Suaeda maritima","December T2, 50 cm depth",1,"Hrms",NA,"",2.1,6200,0.00255,0.226025667,0.0912167747730646,0,0.5,0.0849411518854526,10,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
437,283,22,NA,"Moller 2006","field","England","Marsh","Salicornia spp.","December T3, 50 cm depth",1,"Hrms",NA,"",2.1,10000,1e-04,0.059012,0.0685893577750951,0,0.5,0.0615268487837091,10,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
438,284,22,NA,"Moller 2006","field","England","Marsh","Salicornia spp.","December T3, 60 cm depth",1,"Hrms",NA,"",2.1,10000,1e-04,0.059012,0.0869741340859453,0,0.6,0.0624769485676097,10,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
439,543,29,NA,"Shi et al. 2000","field","China","Marsh","Scirpus mariqueter","",1,"Hrms",NA,"",6.7,1000,0.0025,0.62,0.078233295724,86,0.23,0.0469399774344001,128,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
440,17,5,NA,"Bouma et al. 2005","lab","","Marsh","Spartina anglica","Sparse greenhouse",1,"Hrms",NA,"",1,225,0.005,0.1,0.028,0,0.12,0.02,2,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
441,18,5,NA,"Bouma et al. 2005","lab","","Marsh","Spartina anglica","Dense greenhouse",1,"Hrms",NA,"",1,900,0.005,0.1,0.032,0,0.12,0.014,2,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
442,19,5,NA,"Bouma et al. 2005","lab","","Marsh","Spartina anglica","Field 1",1,"Hrms",NA,"",1,2400,0.005,0.1,0.029,0,0.12,0.007,2,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
443,20,5,NA,"Bouma et al. 2005","lab","","Marsh","Spartina anglica","Field 2",1,"Hrms",NA,"",1,2400,0.005,0.1,0.03,0,0.12,0.006,2,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
444,544,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.0477032291000001,0,0.5,0.0439537552927401,2.4947,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
445,545,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.0477032291000001,0,0.5,0.0394505704657001,4.995,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
446,546,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.0477032291000001,0,0.5,0.0356200011689701,7.5157,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
447,547,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.0477032291000001,0,0.5,0.0327911996833400,10.0151,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
448,548,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.0954064582000001,0,0.5,0.0869057427743801,2.4949,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
449,549,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.0954064582000001,0,0.5,0.0765636827055001,4.9956,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
450,550,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.0954064582000001,0,0.5,0.0675573130514201,7.4959,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
451,551,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.0954064582000001,0,0.5,0.0582074801478201,10.0171,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
452,552,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.114487749840000,0,0.5,0.102271906932072,2.4954,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
453,553,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.114487749840000,0,0.5,0.0886593134760961,4.9963,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
454,554,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.114487749840000,0,0.5,0.0758481342690,7.5179,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
455,555,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.114487749840000,0,0.5,0.0658419049329841,10.018,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
456,556,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.143109687300000,0,0.5,0.126337231948440,2.4957,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
457,557,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.143109687300000,0,0.5,0.107818838411820,4.9969,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
458,558,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.143109687300000,0,0.5,0.0912896695286701,7.5185,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
459,559,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.143109687300000,0,0.5,0.0797836506697501,10.0184,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
460,560,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.25,100,0.006,1.6,0.0954064582000001,0,0.5,0.0855795930054001,2.4765,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
461,561,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.25,100,0.006,1.6,0.0954064582000001,0,0.5,0.0774414221209401,5.0025,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
462,562,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.25,100,0.006,1.6,0.0954064582000001,0,0.5,0.0692937105906601,7.5079,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
463,563,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.25,100,0.006,1.6,0.0954064582000001,0,0.5,0.0604781538529801,10.0134,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
464,564,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,100,0.006,1.6,0.0954064582000001,0,0.5,0.0869248240660201,2.4764,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
465,565,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,100,0.006,1.6,0.0954064582000001,0,0.5,0.0791301164310801,5.0023,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
466,566,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,100,0.006,1.6,0.0954064582000001,0,0.5,0.0709824049008001,7.5077,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
467,567,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,100,0.006,1.6,0.0954064582000001,0,0.5,0.0625103114126401,10.0132,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
468,568,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.75,100,0.006,1.6,0.0954064582000001,0,0.5,0.0886039777303401,2.4762,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
469,569,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.75,100,0.006,1.6,0.0954064582000001,0,0.5,0.0808092700954001,5.0022,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
470,570,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.75,100,0.006,1.6,0.0954064582000001,0,0.5,0.0726710992109401,7.5076,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
471,571,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.75,100,0.006,1.6,0.0954064582000001,0,0.5,0.0645329283264801,10.013,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
472,572,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",2,100,0.006,1.6,0.0954064582000001,0,0.5,0.0903022126863001,2.4761,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
473,573,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",2,100,0.006,1.6,0.0954064582000001,0,0.5,0.0824979644055401,5.002,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
474,574,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",2,100,0.006,1.6,0.0954064582000001,0,0.5,0.0743502528752601,7.5074,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
475,575,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",2,100,0.006,1.6,0.0954064582000001,0,0.5,0.0655442367834001,10.0129,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
476,576,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",2.5,100,0.006,1.6,0.0954064582000001,0,0.5,0.0923343702459601,2.4759,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
477,577,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",2.5,100,0.006,1.6,0.0954064582000001,0,0.5,0.0838527361119801,5.0019,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
478,578,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",2.5,100,0.006,1.6,0.0954064582000001,0,0.5,0.0760484878312201,7.5072,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
479,579,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",2.5,100,0.006,1.6,0.0954064582000001,0,0.5,0.0665555452403201,10.0129,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
480,580,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.0477032291000001,0,0.5017,0.0323046267465200,10,0.5017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
481,581,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.0477032291000001,0,0.6478,0.0366694722091700,10,0.6478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
482,582,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.0477032291000001,0,0.7973,0.0395125846635301,10,0.7973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
483,583,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.0477032291000001,0,0.9468,0.0416783112646701,10,0.9468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
484,584,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.0954064582000001,0,0.5,0.0564806232544001,10,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
485,585,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.0954064582000001,0,0.6478,0.0706294010054601,10,0.6478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
486,586,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.0954064582000001,0,0.7974,0.0780043202243201,10,0.7974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
487,587,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.0954064582000001,0,0.9468,0.0820018508229001,10,0.9468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
488,588,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.114487749840000,0,0.5,0.064937451709248,10,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
489,589,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.114487749840000,0,0.6478,0.0806909660872321,10,0.6478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
490,590,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.114487749840000,0,0.7974,0.0919794582214561,10,0.7974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
491,591,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.114487749840000,0,0.9468,0.0963643390403281,10,0.9468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
492,592,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.143109687300000,0,0.5,0.0791396570769001,10,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
493,593,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.143109687300000,0,0.6478,0.0978154712695501,10,0.6478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
494,594,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.143109687300000,0,0.7974,0.112942165217160,10,0.7974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
495,595,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.5,150,0.006,1.6,0.143109687300000,0,0.947,0.118938461115030,10,0.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
496,596,30,NA,"Tschirky et al. 2001","lab","","Marsh","Scirpus validus","",1,"Hrms",NA,"",1.25,150,0.006,1.6,0.0954064582000001,0,0.4966,0.0562993509838201,10,0.4966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
